id produit;nom;ean13;action;date;employé;
"854";"Nectar de goyave de Martinique 75 cl";"3289196100504";"Modification produit";"2018-11-27 17:18:46";"J. Lombarteix";
"854";"Nectar de goyave de Martinique 75 cl";"3289196100504";"Enabling";"2018-11-27 17:18:46";"J. Lombarteix";
"457";"Jus d’orange carotte citron bio 75 cl ";"3289196100337";"Modification produit";"2018-11-27 17:17:22";"J. Lombarteix";
"457";"Jus d’orange carotte citron bio 75 cl ";"3289196100337";"Enabling";"2018-11-27 17:17:22";"J. Lombarteix";
"853";"Pur jus ananas mangue citron vert bio  75 cl";"3289196100528";"Modification produit";"2018-11-27 17:16:00";"J. Lombarteix";
"853";"Pur jus ananas mangue citron vert bio  75 cl";"3289196100528";"Enabling";"2018-11-27 17:16:00";"J. Lombarteix";
"491";"Pois chiches au naturel bio 660g";"3456300013566";"Enabling";"2018-11-27 17:10:23";"J. Lombarteix";
"573";"Petits pois à l’étuvée extra-fins bio 330g";"3307130802625";"Enabling";"2018-11-27 17:09:45";"J. Lombarteix";
"366";"Riz basmati long grain bio  500G";"3478820704915";"Enabling";"2018-11-27 17:08:54";"J. Lombarteix";
"761";"Moutarde forte de Dijon bio 350g";"3478820007757";"Enabling";"2018-11-27 17:04:42";"J. Lombarteix";
"369";"Chocolat tablette noir aux éclats de fèves bio 100g";"3478820032513";"Enabling";"2018-11-27 17:02:28";"J. Lombarteix";
"429";"Goûters fourrés chocolat bio  300g";"3478820091145";"Enabling";"2018-11-27 16:59:26";"J. Lombarteix";
"753";"Sablés noisette sirop d’érable sans huile de palme bio 150g";"3760020506209";"Modification produit";"2018-11-27 16:58:11";"J. Lombarteix";
"753";"Sablés noisette sirop d’érable sans huile de palme bio 150g";"3760020506209";"Enabling";"2018-11-27 16:58:11";"J. Lombarteix";
"450";"Pâte à tartiner noisette cacao sans sucres ajoutés et sans huile de palme karéléa 400g";"3760020506605";"Enabling";"2018-11-27 16:49:31";"J. Lombarteix";
"430";"Tartines craquantes Châtaigne sans gluten 150g";"3760020508388";"Enabling";"2018-11-27 11:46:56";"J. Lombarteix";
"343";"Crème nourrissante universelle visage et corps, Précieux Argan 125ml";"3478820065863";"Modification produit";"2018-11-27 11:20:32";"M. Monpoix";
"343";"Crème nourrissante universelle visage et corps, Précieux Argan 125ml";"3478820065863";"Enabling";"2018-11-27 11:20:32";"M. Monpoix";
"858";"Chou Brocoli Bio Italie par 500g";"";"Modification produit";"2018-11-24 14:37:06";"N. Dupont-Lasserre";
"823";"Kiwi Gold BIO (par 500g)";"";"Product status switched to disable";"2018-11-24 12:04:02";"M. Duchassin";
"860";"Kiwi Hayward BIO Italie (par 500g)";"";"Enabling";"2018-11-24 12:03:23";"M. Duchassin";
"859";"Oignons rouges Italie (par 500g )";"";"Modification produit";"2018-11-24 11:59:39";"M. Duchassin";
"859";"Oignons rouges Italie (par 500g )";"";"Enabling";"2018-11-24 11:57:30";"M. Duchassin";
"858";"Chou Brocoli Bio Italie par 500g";"";"Enabling";"2018-11-24 11:53:43";"M. Duchassin";
"636";"Pommes Pinova Bio au Kg";"";"Product status switched to disable";"2018-11-24 11:06:48";"M. Duchassin";
"826";"Pommes golden Bio (Kg)";"";"Product status switched to disable";"2018-11-23 23:57:03";"P. Lamaury";
"661";"Pommes Gala du Val(au kg)";"";"Modification produit";"2018-11-23 23:56:48";"P. Lamaury";
"337";"Pommes GALA Italie Bio Naturdis (au Kg)";"";"Product status switched to disable";"2018-11-23 23:54:06";"P. Lamaury";
"293";"Farine de petit épeautre intégral 1 kg";"3572520030005";"Modification produit";"2018-11-22 22:06:41";"";
"291";"Farine aux 9 céréales 1 kg Moulin Pichard";"3572520000176";"Modification produit";"2018-11-22 22:06:02";"";
"136";"Farine de blé BIO type T.150 1 kg Moulin Pichard";"3572520000091";"Modification produit";"2018-11-22 22:05:24";"";
"134";"Farine de blé BIO type T.65 1 kg Moulin Pichard";"3572520000015";"Modification produit";"2018-11-22 22:03:42";"";
"239";"Pommes Reinette grise BIO au Kg";"";"Enabling";"2018-11-21 11:14:16";"P. Lamaury";
"661";"Pommes Gala du Val(au kg)";"";"Product status switched to enable";"2018-11-21 11:11:38";"P. Lamaury";
"302";"Pommes Crimson Bio du Val au Kg";"";"Enabling";"2018-11-21 11:11:06";"P. Lamaury";
"839";"";"";"Disabling";"2018-11-20 19:56:46";"N. Maurent";
"851";"";"";"Disabling";"2018-11-20 19:56:46";"N. Maurent";
"687";"";"";"Disabling";"2018-11-20 19:56:45";"N. Maurent";
"828";"";"";"Disabling";"2018-11-20 19:56:45";"N. Maurent";
"838";"";"";"Disabling";"2018-11-20 19:56:45";"N. Maurent";
"854";"Nectar de goyave de Martinique 75 cl";"3289196100504";"Modification produit";"2018-11-20 19:34:44";"C. Nauts";
"849";"Bière La Buleria (75 cl)";"3000001234593";"Modification produit";"2018-11-19 22:22:51";"M. Duchassin";
"848";"Bière Funk IPA (75 cl)";"3000001234616";"Modification produit";"2018-11-19 22:22:26";"M. Duchassin";
"693";"Citrons doux Piretti (au kg)";"";"Modification produit";"2018-11-17 21:25:52";"N. Maurent";
"687";"";"";"Modification produit";"2018-11-17 21:24:36";"N. Maurent";
"827";"";"";"Modification produit";"2018-11-17 21:24:08";"N. Maurent";
"828";"";"";"Modification produit";"2018-11-17 21:23:51";"N. Maurent";
"838";"";"";"Modification produit";"2018-11-17 21:23:00";"N. Maurent";
"839";"";"";"Modification produit";"2018-11-17 21:22:50";"N. Maurent";
"851";"";"";"Modification produit";"2018-11-17 21:22:08";"N. Maurent";
"823";"Kiwi Gold BIO (par 500g)";"";"Modification produit";"2018-11-17 09:58:35";"M. Monpoix";
"839";"";"";"Enabling";"2018-11-16 23:20:17";"N. Maurent";
"838";"";"";"Enabling";"2018-11-16 23:19:16";"N. Maurent";
"687";"";"";"Enabling";"2018-11-16 09:50:35";"N. Maurent";
"828";"";"";"Enabling";"2018-11-16 09:50:35";"N. Maurent";
"851";"";"";"Enabling";"2018-11-16 09:50:35";"N. Maurent";
"847";"Pousses d'épinard BIO  à l'hectogramme (100g)";"";"Disabling";"2018-11-16 09:49:50";"N. Maurent";
"397";"Savon argan nourrissant, huiles d'olive et argan 100g";"3478820095006";"Product status switched to disable";"2018-11-16 08:10:17";"C. Nauts";
"431";"Tartines craquantes Sarrasin sans gluten 300 g";"3760020508982";"Product status switched to disable";"2018-11-16 08:08:53";"C. Nauts";
"429";"Goûters fourrés chocolat bio  300g";"3478820091145";"Product status switched to disable";"2018-11-16 08:07:30";"C. Nauts";
"753";"Sablés noisette sirop d’érable sans huile de palme bio 150g";"3760020506209";"Product status switched to disable";"2018-11-16 08:06:31";"C. Nauts";
"377";"Pulpe de tomates bio au basilic 500g";"3760020508951";"Product status switched to enable";"2018-11-16 08:02:45";"C. Nauts";
"763";"Sauce tomate aux cèpes bio 300g";"3456300004717";"Product status switched to enable";"2018-11-16 08:02:11";"C. Nauts";
"762";"";"";"Modification produit";"2018-11-16 08:01:52";"C. Nauts";
"360";"Pâtes coude à coude bio semi-complètes 500G";"3456300002522";"Product status switched to enable";"2018-11-16 08:00:20";"C. Nauts";
"366";"Riz basmati long grain bio  500G";"3478820704915";"Product status switched to disable";"2018-11-16 07:59:12";"C. Nauts";
"369";"Chocolat tablette noir aux éclats de fèves bio 100g";"3478820032513";"Product status switched to disable";"2018-11-16 07:54:14";"C. Nauts";
"706";"Coco cuisine gourmand sans gluten  20cl";"3456300008180";"Modification produit";"2018-11-16 07:51:32";"C. Nauts";
"573";"Petits pois à l’étuvée extra-fins bio 330g";"3307130802625";"Product status switched to disable";"2018-11-16 07:49:30";"C. Nauts";
"151";"Bière La Thelonious (75 cl)";"";"Product status switched to enable";"2018-11-16 00:40:59";"M. Duchassin";
"151";"Bière La Thelonious (75 cl)";"";"Modification produit";"2018-11-16 00:40:51";"M. Duchassin";
"148";"Bière La Grassieuse (75 cl)";"3000001234562";"Modification produit";"2018-11-16 00:40:10";"M. Duchassin";
"150";"Bière La Contrebasse (75 cl)";"3000001234586";"Product status switched to enable";"2018-11-16 00:32:19";"M. Duchassin";
"151";"Bière La Thelonious (75 cl)";"";"Product status switched to disable";"2018-11-16 00:32:15";"M. Duchassin";
"150";"Bière La Contrebasse (75 cl)";"3000001234586";"Product status switched to disable";"2018-11-16 00:32:07";"M. Duchassin";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2018-11-15 18:50:49";"P. Lamaury";
"848";"Bière Funk IPA (75 cl)";"3000001234616";"Product status switched to enable";"2018-11-15 16:25:26";"M. Duchassin";
"848";"Bière Funk IPA (75 cl)";"3000001234616";"Product status switched to disable";"2018-11-15 16:25:22";"M. Duchassin";
"849";"Bière La Buleria (75 cl)";"3000001234593";"Création produit";"2018-11-15 16:05:17";"M. Duchassin";
"149";"Bière La Clarinette (75 cl)";"3000001234579";"Product status switched to enable";"2018-11-15 16:02:39";"M. Duchassin";
"848";"Bière Funk IPA (75 cl)";"3000001234616";"Création produit";"2018-11-15 15:54:26";"M. Duchassin";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2018-11-15 14:10:08";"M. Duchassin";
"847";"Pousses d'épinard BIO  à l'hectogramme (100g)";"";"Modification produit";"2018-11-15 13:16:38";"P. Lamaury";
"847";"Pousses d'épinard BIO  à l'hectogramme (100g)";"";"Enabling";"2018-11-15 13:15:56";"P. Lamaury";
"845";"Poivrons verts  en conversion (au Kg)";"";"Modification produit";"2018-11-15 13:12:34";"P. Lamaury";
"845";"Poivrons verts  en conversion (au Kg)";"";"Product status switched to enable";"2018-11-14 14:22:58";"P. Lamaury";
"530";"Miel de Provence  250 g";"";"Modification produit";"2018-11-12 11:10:35";"P. Lamaury";
"65";"Miel TOUTES FLEURS (pot de 500g)";"";"Modification produit";"2018-11-12 11:07:41";"P. Lamaury";
"65";"Miel TOUTES FLEURS (pot de 500g)";"";"Disabling";"2018-11-12 11:07:41";"P. Lamaury";
"65";"Miel TOUTES FLEURS (pot de 500g)";"";"Enabling";"2018-11-12 11:07:29";"P. Lamaury";
"615";"";"";"Suppression produit";"2018-11-11 17:10:15";"C. Nauts";
"616";"";"";"Suppression produit";"2018-11-11 17:10:05";"C. Nauts";
"403";"";"";"Suppression produit";"2018-11-11 17:09:57";"C. Nauts";
"349";"";"";"Suppression produit";"2018-11-11 17:09:41";"C. Nauts";
"613";"";"";"Suppression produit";"2018-11-11 17:07:59";"C. Nauts";
"422";"";"";"Suppression produit";"2018-11-11 17:07:50";"C. Nauts";
"424";"";"";"Suppression produit";"2018-11-11 17:06:22";"C. Nauts";
"570";"";"";"Suppression produit";"2018-11-11 17:05:53";"C. Nauts";
"676";"";"";"Suppression produit";"2018-11-11 16:41:39";"C. Nauts";
"346";"";"";"Suppression produit";"2018-11-11 16:32:53";"C. Nauts";
"394";"";"";"Suppression produit";"2018-11-11 16:32:44";"C. Nauts";
"352";"Bicarbonate de soude - Grand format 500g";"3517360003796";"Product status switched to enable";"2018-11-11 16:27:54";"C. Nauts";
"601";"";"";"Suppression produit";"2018-11-11 16:26:02";"C. Nauts";
"605";"";"";"Suppression produit";"2018-11-11 10:51:18";"C. Nauts";
"361";"";"";"Suppression produit";"2018-11-11 10:41:36";"C. Nauts";
"519";"";"";"Suppression produit";"2018-11-11 10:19:33";"C. Nauts";
"495";"";"";"Suppression produit";"2018-11-11 10:19:22";"C. Nauts";
"555";"Potimarron BIO (à la pièce payé au Kg)";"";"Product status switched to disable";"2018-11-10 15:10:19";"J. Lombarteix";
"528";"Miel pin de montagne 500 g";"3770000522402";"Product status switched to disable";"2018-11-10 11:54:07";"C. Nauts";
"530";"Miel de Provence  250 g";"";"Modification produit";"2018-11-10 11:52:45";"C. Nauts";
"844";"Miel de Forêt 1 Kg";"";"Modification produit";"2018-11-10 11:50:28";"C. Nauts";
"844";"Miel de Forêt 1 Kg";"";"Disabling";"2018-11-10 11:50:28";"C. Nauts";
"844";"Miel de Forêt 1 Kg";"";"Enabling";"2018-11-10 11:49:24";"C. Nauts";
"783";"Miel de Forêt 500 g";"";"Modification produit";"2018-11-10 11:45:02";"C. Nauts";
"535";"Miel de châtaigner 500 g";"3770000522235";"Product status switched to enable";"2018-11-10 11:42:37";"C. Nauts";
"525";"Miel d'acacia 500 g";"3770000522143";"Modification produit";"2018-11-10 11:40:48";"C. Nauts";
"525";"Miel d'acacia 500 g";"3770000522143";"Product status switched to enable";"2018-11-10 11:39:51";"C. Nauts";
"525";"Miel d'acacia 500 g";"3770000522143";"Product status switched to disable";"2018-11-10 11:39:39";"C. Nauts";
"528";"Miel pin de montagne 500 g";"3770000522402";"Product status switched to enable";"2018-11-10 11:39:13";"C. Nauts";
"648";"Miel de LAVANDE  500 g";"3770000522112";"Modification produit";"2018-11-10 11:34:48";"C. Nauts";
"533";"Miel de fleurs 500 g";"3770000522433";"Modification produit";"2018-11-10 11:33:17";"C. Nauts";
"529";"Miel de Provence  500 g";"3770000522174";"Modification produit";"2018-11-10 11:31:35";"C. Nauts";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2018-11-10 11:25:44";"C. Nauts";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Enabling";"2018-11-10 11:20:39";"C. Nauts";
"600";"";"";"Suppression produit";"2018-11-10 11:17:04";"C. Nauts";
"696";"Déodorant fraicheur menthe -50ml";"3517360005509";"Enabling";"2018-11-10 11:09:09";"C. Nauts";
"695";"Déodorant douceur lait d’anesse 50ml";"3517360005516";"Enabling";"2018-11-10 11:06:48";"C. Nauts";
"232";"";"";"Product status switched to disable";"2018-11-10 10:51:42";"C. Nauts";
"843";"Pain Baguette BIO";"";"Modification produit";"2018-11-10 10:47:58";"C. Nauts";
"843";"Pain Baguette BIO";"";"Disabling";"2018-11-10 10:34:23";"C. Nauts";
"843";"Pain Baguette BIO";"";"Création produit";"2018-11-10 10:28:41";"C. Nauts";
"86";"Tomme de Vache à la portion de 200g de fromage";"";"Modification produit";"2018-11-10 10:23:02";"C. Nauts";
"24";"Oeufs  par 6";"3309730000104";"Modification produit";"2018-11-10 10:12:51";"C. Nauts";
"24";"Oeufs  par 6";"3309730000104";"Product status switched to enable";"2018-11-10 10:07:19";"C. Nauts";
"24";"Oeufs  par 6";"3309730000104";"Product status switched to disable";"2018-11-10 10:07:09";"C. Nauts";
"637";"Poires abate BIO au Kg";"";"Product status switched to enable";"2018-11-09 15:14:01";"P. Lamaury";
"838";"";"";"Product status switched to disable";"2018-11-08 21:54:02";"M. Duchassin";
"457";"Jus d’orange carotte citron bio 75 cl ";"3289196100337";"Product status switched to disable";"2018-11-08 21:53:08";"M. Duchassin";
"653";"Sucre Mascobado BIO - 500g";"";"Product status switched to disable";"2018-11-08 21:53:04";"M. Duchassin";
"655";"Sucre en morceaux BIO MH, 500g";"";"Product status switched to disable";"2018-11-08 21:52:52";"M. Duchassin";
"525";"Miel d'acacia 500 g";"3770000522143";"Product status switched to disable";"2018-11-08 21:52:49";"M. Duchassin";
"699";"Miel de Haute Montagne 500g";"3770000522396";"Product status switched to disable";"2018-11-08 21:52:45";"M. Duchassin";
"604";"Douche crème Lait d'Ânesse - Hydratation douceur 650ml";"3517360012774";"Product status switched to disable";"2018-11-08 21:52:41";"M. Duchassin";
"696";"Déodorant fraicheur menthe -50ml";"3517360005509";"Product status switched to disable";"2018-11-08 21:52:29";"M. Duchassin";
"750";"Haricots rouges  BIO 660g";"3760020502669";"Product status switched to disable";"2018-11-08 21:52:25";"M. Duchassin";
"568";"pur Jus de clémentine  bio 75 cl ";"3289196100436";"Product status switched to disable";"2018-11-08 21:52:20";"M. Duchassin";
"456";"Concentré vaisselle, aux huiles essentielles menthe et citron bio 500ml";"3517360018196";"Product status switched to disable";"2018-11-08 21:52:01";"M. Duchassin";
"430";"Tartines craquantes Châtaigne sans gluten 150g";"3760020508388";"Product status switched to disable";"2018-11-08 21:51:58";"M. Duchassin";
"710";"Pur jus de pomme trouble bio 1l";"";"Product status switched to disable";"2018-11-08 21:51:54";"M. Duchassin";
"491";"Pois chiches au naturel bio 660g";"3456300013566";"Product status switched to disable";"2018-11-08 21:51:49";"M. Duchassin";
"377";"Pulpe de tomates bio au basilic 500g";"3760020508951";"Product status switched to disable";"2018-11-08 21:51:42";"M. Duchassin";
"499";"Spiruline de Grasse (50g)";"";"Product status switched to disable";"2018-11-08 21:51:39";"M. Duchassin";
"761";"Moutarde forte de Dijon bio 350g";"3478820007757";"Product status switched to disable";"2018-11-08 21:51:34";"M. Duchassin";
"676";"";"";"Product status switched to disable";"2018-11-08 21:51:30";"M. Duchassin";
"658";"Chips manioc salées - 50g - Costa Rica";"";"Product status switched to disable";"2018-11-08 21:51:06";"M. Duchassin";
"785";"Miel de Fleurs 1 Kg";"3770000522440";"Product status switched to disable";"2018-11-08 21:51:02";"M. Duchassin";
"663";"Garam Masala";"";"Product status switched to disable";"2018-11-08 21:50:57";"M. Duchassin";
"343";"Crème nourrissante universelle visage et corps, Précieux Argan 125ml";"3478820065863";"Product status switched to disable";"2018-11-08 21:50:52";"M. Duchassin";
"841";"Vin Côtes du Rhône BLANC Domaine Fontaine des fées (BIO)";"3000001234692";"Modification produit";"2018-11-08 12:18:05";"P. Lamaury";
"771";"Pommes de Terre Nouvelles BIO (kg)";"";"Product status switched to disable";"2018-11-08 11:56:15";"P. Lamaury";
"773";"Pommes de Terre grenaille BIO (kg)";"";"Product status switched to disable";"2018-11-08 11:56:00";"P. Lamaury";
"837";"Haricots verts BIO (au 100g)";"";"Product status switched to disable";"2018-11-06 12:46:23";"M. Duchassin";
"703";"Penne par paquet de 500 g";"";"Product status switched to disable";"2018-11-05 12:18:45";"";
"485";"";"";"Product status switched to disable";"2018-11-05 12:15:04";"";
"804";"Soupe de poireau au litre";"";"Product status switched to disable";"2018-11-05 12:01:55";"";
"713";"Chutney Poivrons - 180 g";"";"Product status switched to disable";"2018-11-05 12:01:45";"";
"628";"Poivronnade 90 g";"";"Product status switched to disable";"2018-11-05 12:01:14";"";
"842";"Vin Côtes du Rhône village Rouge Domaine Fontaine des fées (BIO)";"3000001234708";"Enabling";"2018-11-05 10:43:38";"M. Monpoix";
"841";"Vin Côtes du Rhône BLANC Domaine Fontaine des fées (BIO)";"3000001234692";"Enabling";"2018-11-05 10:34:05";"M. Monpoix";
